id,last_step,country,gender,age,created_at
163490,submitted_personal_info,United States,man,31-35,2021-03-18T13:43:15.764
163491,completed_profile,Argentina,man,18-20,2021-03-18T13:49:55.369
163492,completed_profile,Costa Rica,woman,26-30,2021-03-18T13:50:08.929
163493,completed_profile,Netherlands,man,31-35,2021-03-18T13:51:10.474
163494,completed_profile,Brazil,woman,18-20,2021-03-18T13:59:14.54
163495,completed_profile,Palestine,man,21-25,2021-03-18T14:04:36.53
163496,completed_profile,Togo,man,31-35,2021-03-18T14:07:42.696
163497,completed_profile,Mexico,man,26-30,2021-03-18T14:23:10.476
163498,completed_profile,Peru,man,21-25,2021-03-18T14:38:06.61
163499,challenges_results_passed,Peru,man,31-35,2021-03-18T14:45:47.757
163500,completed_profile,Belgium,man,21-25,2021-03-18T14:47:41.02
163501,completed_challenges,Finland,man,31-35,2021-03-18T14:49:25.555
163502,completed_challenges,Ethiopia,woman,26-30,2021-03-18T14:58:00.94
163503,submitted_equipment,Tunisia,man,18-20,2021-03-18T15:03:53.503
163504,no_financial_support,Croatia,man,18-20,2021-03-18T15:11:37.825
163505,unlocked_challenges,Pakistan,man,26-30,2021-03-18T15:14:50.663
163506,submitted_equipment,Netherlands,man,31-35,2021-03-18T15:14:56.078
163507,signed_up,,,,2021-03-18T15:15:08.302
163508,signed_up,,,,2021-03-18T15:19:08.939
163509,completed_profile,Poland,man,18-20,2021-03-18T15:26:06.909
163510,unlocked_challenges,Turkey,man,21-25,2021-03-18T15:35:54.137
163511,completed_profile,Somalia,man,21-25,2021-03-18T15:45:13.549
163512,challenges_results_practice,Jamaica,man,18-20,2021-03-18T15:58:27.606
163513,completed_challenges,Somalia,man,21-25,2021-03-18T16:07:55.565
163514,completed_challenges,Kosovo,woman,18-20,2021-03-18T16:17:22.587
163515,submitted_personal_info,Venezuela,woman,21-25,2021-03-18T16:28:45.809
163516,unlocked_challenges,Benin,man,18-20,2021-03-18T16:39:42.187
163517,completed_challenges,Zambia,man,21-25,2021-03-18T16:44:01.348
163518,completed_profile,Mexico,man,26-30,2021-03-18T16:57:49.055
163519,no_time_commitment,Paraguay,man,31-35,2021-03-18T16:58:45.918
163520,completed_profile,Jamaica,woman,21-25,2021-03-18T17:04:29.979
163521,no_financial_support,Serbia,man,26-30,2021-03-18T17:07:50.015
163522,completed_profile,Venezuela,man,26-30,2021-03-18T17:11:40.606
163523,completed_profile,Jamaica,woman,18-20,2021-03-18T17:12:27.992
163524,completed_profile,Algeria,man,18-20,2021-03-18T17:14:16.464
163525,completed_profile,Colombia,man,21-25,2021-03-18T17:21:37.871
163526,completed_profile,Argentina,man,26-30,2021-03-18T17:25:37.307
163527,submitted_personal_info,Argentina,man,18-20,2021-03-18T17:28:09.847
163528,unlocked_challenges,Jordan,woman,26-30,2021-03-18T17:31:11.511
163529,completed_profile,Liberia,man,21-25,2021-03-18T17:35:24.182
163530,completed_profile,Somalia,man,21-25,2021-03-18T17:39:16.231
163531,completed_profile,Colombia,man,26-30,2021-03-18T17:41:59.734
163532,completed_profile,Palestine,man,26-30,2021-03-18T17:53:16.121
163533,unlocked_challenges,Jordan,man,21-25,2021-03-18T18:00:20.967
163534,completed_profile,Mexico,woman,21-25,2021-03-18T18:02:33.903
163535,challenges_results_passed,Uzbekistan,man,21-25,2021-03-18T18:10:41.753
163536,completed_profile,Nigeria,man,21-25,2021-03-18T18:13:51.31
163537,completed_profile,Lithuania,man,18-20,2021-03-18T18:20:08.67
163538,submitted_personal_info,Colombia,man,26-30,2021-03-18T18:21:14.569
163539,submitted_english_level,Turkey,woman,18-20,2021-03-18T18:33:45.266
163540,submitted_english_level,Macedonia,woman,36-40,2021-03-18T18:36:54.461
163541,is_under_18,Lebanon,man,under-18,2021-03-18T18:39:22.111
163542,completed_profile,Democratic Republic of the Congo,man,21-25,2021-03-18T18:56:02.43
163543,signed_up,,,,2021-03-18T19:07:31.803
163544,unlocked_challenges,Colombia,non_binary,18-20,2021-03-18T19:16:45.805
163545,completed_profile,Jamaica,woman,31-35,2021-03-18T19:20:12.134
163546,completed_profile,Jamaica,woman,18-20,2021-03-18T19:24:25.761
163547,completed_profile,Serbia,man,21-25,2021-03-18T19:26:57.146
163548,submitted_personal_info,Zambia,man,18-20,2021-03-18T19:30:13.911
163549,submitted_check_in_form,Brazil,man,26-30,2021-03-18T19:43:34.066
163550,completed_profile,Burundi,woman,18-20,2021-03-18T19:46:38.15
163551,submitted_equipment,Dominican Republic,man,26-30,2021-03-18T19:57:06.221
163552,submitted_equipment,Brazil,man,21-25,2021-03-18T20:02:18.581
163553,submitted_program_schedule,Portugal,man,21-25,2021-03-18T20:05:16.627
163554,completed_profile,Zambia,woman,26-30,2021-03-18T20:08:13.242
163555,completed_profile,Zambia,man,26-30,2021-03-18T20:13:42.749
163556,completed_profile,Venezuela,man,21-25,2021-03-18T20:20:34.295
163557,unlocked_challenges,Turkey,man,26-30,2021-03-18T20:24:38.857
163558,completed_profile,Zambia,man,26-30,2021-03-18T20:25:44.657
163559,unlocked_challenges,Tunisia,woman,21-25,2021-03-18T20:27:04.649
163560,submitted_equipment,Turkey,man,18-20,2021-03-18T20:27:31.401
163561,submitted_check_in_form,South Africa,woman,41-45,2021-03-18T20:30:32.093
163562,signed_up,,,,2021-03-18T20:33:34.705
163563,completed_profile,Antigua and Barbuda,woman,18-20,2021-03-18T20:34:55.489
163564,completed_profile,Paraguay,man,31-35,2021-03-18T20:36:15.953
163565,completed_profile,Zambia,man,21-25,2021-03-18T20:38:37.068
163566,completed_profile,United Arab Emirates,man,26-30,2021-03-18T20:39:36.274
163567,challenges_results_practice,Russia,man,31-35,2021-03-18T20:40:07.102
163568,completed_profile,Zambia,not_answer,31-35,2021-03-18T20:45:37.458
163569,signed_up,,,,2021-03-18T20:47:56.114
163570,completed_profile,Zambia,man,21-25,2021-03-18T20:49:11.516
163571,completed_profile,Bolivia,man,31-35,2021-03-18T20:54:08.552
163572,unlocked_challenges,Zambia,man,21-25,2021-03-18T20:54:17.725
163573,unlocked_challenges,Colombia,man,21-25,2021-03-18T20:59:53.123
163574,no_time_commitment,Jamaica,woman,26-30,2021-03-18T21:00:43.2
163575,completed_profile,Bosnia and Herzegovina,man,21-25,2021-03-18T21:03:13.648
163576,unlocked_challenges,Democratic Republic of the Congo,man,18-20,2021-03-18T21:05:31.122
163577,signed_up,,,,2021-03-18T21:10:06.46
163578,completed_challenges,Panama,man,26-30,2021-03-18T21:16:54.087
163579,signed_up,,,,2021-03-18T21:17:36.961
163580,signed_up,,,,2021-03-18T21:18:15.329
163581,submitted_english_level,Serbia,man,21-25,2021-03-18T21:22:30.713
163582,unlocked_challenges,Turkey,woman,26-30,2021-03-18T21:23:22.354
163583,unlocked_challenges,Moldova,woman,18-20,2021-03-18T21:23:34.246
163584,submitted_equipment,Italy,man,26-30,2021-03-18T21:25:25
163585,completed_profile,Russia,man,18-20,2021-03-18T21:31:24.497
163586,completed_profile,Bosnia and Herzegovina,man,21-25,2021-03-18T21:34:09.791
163587,unlocked_challenges,Croatia,man,26-30,2021-03-18T21:37:38.338
163588,no_financial_support,Mexico,woman,31-35,2021-03-18T21:45:23.801
163589,completed_profile,Belgium,man,21-25,2021-03-18T21:45:52.661
163590,submitted_english_level,Argentina,man,21-25,2021-03-18T21:49:24.424
163591,submitted_financial_support,Zambia,man,18-20,2021-03-18T21:54:16.385
163592,unlocked_challenges,Zambia,man,26-30,2021-03-18T21:59:41.645
163593,submitted_personal_info,Albania,woman,18-20,2021-03-18T22:04:58.574
163594,completed_profile,Portugal,man,21-25,2021-03-18T22:06:38.209
163595,completed_profile,Colombia,woman,18-20,2021-03-18T22:08:42.493
163596,completed_profile,Morocco,man,26-30,2021-03-18T22:10:28.866
163597,completed_profile,Zambia,man,26-30,2021-03-18T22:12:52.435
163598,submitted_personal_info,Mexico,woman,26-30,2021-03-18T22:21:27.143
163599,completed_challenges,Zambia,man,31-35,2021-03-18T22:22:04.572
163600,completed_profile,Ecuador,man,18-20,2021-03-18T22:39:21.487
163601,completed_profile,Serbia,man,31-35,2021-03-18T22:40:28.862
163602,submitted_check_in_form,Brazil,man,26-30,2021-03-18T23:04:10.211
163603,signed_up,,,,2021-03-18T23:23:04.752
163604,completed_challenges,Argentina,man,26-30,2021-03-18T23:31:18.286
163605,completed_profile,Brazil,man,31-35,2021-03-18T23:32:32.471
163606,submitted_equipment,Mexico,man,18-20,2021-03-18T23:40:56.701
163607,completed_profile,Morocco,man,18-20,2021-03-18T23:50:49.076
163608,submitted_programming_experience,Ireland,man,31-35,2021-03-18T23:59:44.566
163609,no_time_commitment,Slovakia,man,18-20,2021-03-19T00:05:07.204
163610,signed_up,,,,2021-03-19T00:11:02.496
163611,completed_profile,Argentina,man,31-35,2021-03-19T00:16:48.079
163612,unlocked_challenges,Ecuador,man,18-20,2021-03-19T00:28:31.04
163613,completed_profile,Argentina,woman,26-30,2021-03-19T00:34:08.414
163614,submitted_equipment,Jamaica,not_answer,18-20,2021-03-19T00:37:32.1
163615,completed_profile,Colombia,man,21-25,2021-03-19T00:50:35.476
163616,submitted_equipment,Serbia,man,21-25,2021-03-19T00:58:11.508
163617,submitted_equipment,Bolivia,man,26-30,2021-03-19T01:06:21.711
163618,submitted_equipment,Bolivia,not_answer,18-20,2021-03-19T01:42:09.693
163619,completed_challenges,Jamaica,woman,18-20,2021-03-19T01:56:59.169
163620,submitted_program_schedule,Senegal,man,26-30,2021-03-19T02:01:20.271
163621,completed_profile,Jamaica,trans_man,18-20,2021-03-19T02:22:56.687
163622,unlocked_challenges,Jamaica,woman,18-20,2021-03-19T02:28:50.427
163623,completed_profile,Argentina,man,21-25,2021-03-19T03:00:33.83
163624,completed_profile,Mexico,man,18-20,2021-03-19T03:03:23.555
163625,is_under_18,Zambia,man,under-18,2021-03-19T03:06:13.881
163626,submitted_programming_experience,Venezuela,man,18-20,2021-03-19T03:07:09.892
163627,completed_profile,Switzerland,man,31-35,2021-03-19T03:10:00.78
163628,unlocked_challenges,Jamaica,woman,18-20,2021-03-19T03:37:16.827
163629,signed_up,,,,2021-03-19T03:45:54.083
163630,completed_challenges,Morocco,man,18-20,2021-03-19T03:58:16.473
163631,challenges_results_practice,Uzbekistan,man,21-25,2021-03-19T04:00:30.449
163632,completed_profile,Zambia,man,26-30,2021-03-19T04:07:16.659
163633,completed_profile,Zambia,man,26-30,2021-03-19T04:17:53.223
163634,signed_up,,,,2021-03-19T04:22:23.861
163635,completed_challenges,Canada,not_answer,26-30,2021-03-19T04:23:59.68
163636,completed_profile,Venezuela,man,26-30,2021-03-19T04:29:24.051
163637,completed_profile,Zambia,man,46-50,2021-03-19T04:31:42.089
163638,submitted_equipment,Dominican Republic,man,21-25,2021-03-19T04:34:33.439
163639,completed_challenges,Tanzania,man,26-30,2021-03-19T04:43:37.341
163640,submitted_program_schedule,Philippines,woman,21-25,2021-03-19T04:48:00.279
163641,completed_profile,Russia,man,21-25,2021-03-19T05:13:47.46
163642,unlocked_challenges,Kenya,man,21-25,2021-03-19T05:14:48.74
163643,submitted_check_in_form,Zambia,man,26-30,2021-03-19T05:15:23.046
163644,unlocked_challenges,Brazil,woman,26-30,2021-03-19T05:40:51.177
163645,completed_profile,Mexico,man,18-20,2021-03-19T06:12:20.519
163646,challenges_results_passed,Afghanistan,man,21-25,2021-03-19T06:19:49.931
163647,submitted_equipment,Uzbekistan,man,36-40,2021-03-19T06:27:38.302
163648,signed_up,,,,2021-03-19T06:30:12.223
163649,completed_profile,Russia,woman,31-35,2021-03-19T06:35:36.184
163650,unlocked_challenges,Bosnia and Herzegovina,man,21-25,2021-03-19T06:37:16.115
163651,completed_profile,Poland,man,26-30,2021-03-19T07:12:44.502
163652,completed_profile,Zambia,man,21-25,2021-03-19T07:13:22.32
163653,signed_up,,,,2021-03-19T07:15:18.91
163654,submitted_check_in_form,Kenya,man,21-25,2021-03-19T07:28:40.983
163655,completed_challenges,Zambia,man,21-25,2021-03-19T07:44:42.832
163656,submitted_equipment,Venezuela,man,21-25,2021-03-19T07:53:07.227
163657,challenges_results_passed,Rwanda,man,21-25,2021-03-19T08:25:26.268
163658,submitted_equipment,South Sudan,man,26-30,2021-03-19T08:26:38.703
163659,unlocked_challenges,Zambia,man,21-25,2021-03-19T08:43:08.428
163660,unlocked_challenges,Algeria,man,21-25,2021-03-19T08:45:39.807
163661,completed_profile,Zambia,not_answer,21-25,2021-03-19T08:47:08.584
163662,completed_profile,Kenya,woman,21-25,2021-03-19T08:48:35.33
163663,completed_profile,Italy,not_answer,21-25,2021-03-19T08:51:18.729
163664,completed_profile,Albania,woman,21-25,2021-03-19T08:55:21.725
163665,submitted_check_in_form,Egypt,man,21-25,2021-03-19T08:58:21.025
163666,challenges_results_practice,Palestine,man,21-25,2021-03-19T09:03:07.734
163667,completed_challenges,Greece,man,31-35,2021-03-19T09:27:38.786
163668,completed_profile,Estonia,man,31-35,2021-03-19T09:31:34.32
163669,unlocked_challenges,Slovakia,man,26-30,2021-03-19T09:34:36.613
163670,completed_profile,Italy,man,18-20,2021-03-19T09:39:31.166
163671,completed_profile,Turkey,not_answer,21-25,2021-03-19T09:45:04.868
163672,completed_profile,Zambia,man,21-25,2021-03-19T09:50:06.863
163673,challenges_results_practice,Algeria,man,18-20,2021-03-19T09:51:26.269
163674,unlocked_challenges,Zambia,man,21-25,2021-03-19T09:54:36.693
163675,submitted_financial_support,Sierra Leone,man,26-30,2021-03-19T09:57:51.897
163676,unlocked_challenges,Zambia,man,26-30,2021-03-19T09:59:23.613
163677,signed_up,,,,2021-03-19T10:01:42.277
163678,submitted_equipment,Jordan,man,21-25,2021-03-19T10:04:32.756
163679,completed_challenges,South Sudan,man,26-30,2021-03-19T10:24:55.997
163680,unlocked_challenges,Zambia,man,26-30,2021-03-19T10:28:54.182
163681,completed_profile,Zambia,man,26-30,2021-03-19T10:33:54.394
163682,submitted_program_schedule,Cote d Ivoire,man,26-30,2021-03-19T10:38:46.87
163683,submitted_financial_support,Zambia,man,21-25,2021-03-19T10:44:04.757
163684,completed_profile,Brazil,man,41-45,2021-03-19T10:45:53.575
163685,completed_profile,Czech Republic,man,21-25,2021-03-19T10:56:52.811
163686,submitted_equipment,Kenya,man,21-25,2021-03-19T11:02:45.639
163687,completed_profile,Turkey,man,31-35,2021-03-19T11:06:18.519
163688,submitted_equipment,Chile,woman,26-30,2021-03-19T11:11:22.769
163689,completed_profile,Turkey,man,26-30,2021-03-19T11:29:12.55
163690,submitted_equipment,Colombia,man,31-35,2021-03-19T11:34:26.71
163691,signed_up,,,,2021-03-19T11:39:19.591
163692,completed_profile,Namibia,man,26-30,2021-03-19T11:39:36.285
163693,unlocked_challenges,Brazil,man,18-20,2021-03-19T11:47:32.537
163694,submitted_programming_experience,Jordan,man,18-20,2021-03-19T11:51:46.946
163695,completed_profile,Colombia,man,21-25,2021-03-19T11:54:21.938
163696,completed_challenges,Zambia,man,26-30,2021-03-19T11:54:53.991
163697,completed_profile,Brazil,man,21-25,2021-03-19T11:55:29.486
163698,completed_profile,Latvia,man,18-20,2021-03-19T12:02:06.17
163699,challenges_results_passed,Somalia,man,26-30,2021-03-19T12:02:11.312
163700,signed_up,,,,2021-03-19T12:03:16.876
163701,submitted_program_schedule,Serbia,woman,26-30,2021-03-19T12:07:37.072
163702,submitted_professional_info,Jamaica,man,31-35,2021-03-19T12:07:41.481
163703,challenges_results_passed,Colombia,man,21-25,2021-03-19T12:11:35.921
163704,completed_profile,Argentina,man,26-30,2021-03-19T12:11:51.255
163705,unlocked_challenges,Dominican Republic,man,18-20,2021-03-19T12:14:32.666
163706,completed_profile,Portugal,man,21-25,2021-03-19T12:16:44.164
163707,completed_profile,Spain,man,18-20,2021-03-19T12:19:35.169
163708,submitted_programming_experience,Ukraine,man,26-30,2021-03-19T12:19:41.514
163709,challenges_results_passed,Morocco,man,21-25,2021-03-19T12:28:27.811
163710,completed_profile,Portugal,non_binary,36-40,2021-03-19T12:33:17.471
163711,unlocked_challenges,Turkey,man,26-30,2021-03-19T12:35:39.069
163712,unlocked_challenges,Brazil,man,18-20,2021-03-19T12:45:19.631
163713,completed_challenges,Jordan,man,18-20,2021-03-19T12:55:42.506
163714,completed_profile,Austria,man,31-35,2021-03-19T12:57:22.768
163715,submitted_program_schedule,Zambia,man,21-25,2021-03-19T13:06:08.167
163716,submitted_financial_support,Switzerland,man,26-30,2021-03-19T13:06:11.428
163717,unlocked_challenges,Zambia,woman,21-25,2021-03-19T13:09:55.777
163718,unlocked_challenges,United Kingdom,woman,26-30,2021-03-19T13:20:02.527
163719,submitted_equipment,Brazil,man,26-30,2021-03-19T13:22:51.677
163720,completed_profile,Brazil,man,21-25,2021-03-19T13:26:00.696
163721,submitted_equipment,Guatemala,woman,26-30,2021-03-19T13:35:15.172
163722,challenges_results_passed,Greece,man,21-25,2021-03-19T13:36:54.524
163723,submitted_equipment,Argentina,woman,31-35,2021-03-19T13:42:33.277
163724,unlocked_challenges,Latvia,man,26-30,2021-03-19T13:55:11.888
163725,completed_profile,Cameroon,man,21-25,2021-03-19T14:00:42.358
163726,signed_up,,,,2021-03-19T14:14:42.992
163727,completed_profile,Nigeria,man,21-25,2021-03-19T14:15:09.96
163728,unlocked_challenges,Zambia,man,21-25,2021-03-19T14:16:53.555
163729,submitted_equipment,Brazil,woman,18-20,2021-03-19T14:17:02.077
163730,unlocked_challenges,Zimbabwe,man,21-25,2021-03-19T14:17:44.044
163731,submitted_equipment,Germany,man,18-20,2021-03-19T14:25:35.266
163732,no_financial_support,South Africa,woman,26-30,2021-03-19T14:53:30.06
163733,unlocked_challenges,Zambia,man,21-25,2021-03-19T15:01:43.846
163734,completed_profile,Germany,man,26-30,2021-03-19T15:02:42.061
163735,completed_profile,Ukraine,man,21-25,2021-03-19T15:03:10.681
163736,submitted_equipment,Dominican Republic,woman,31-35,2021-03-19T15:11:41.505
163737,completed_profile,Colombia,man,21-25,2021-03-19T15:13:17.48
163738,completed_profile,Slovakia,woman,21-25,2021-03-19T15:17:47.103
163739,submitted_check_in_form,Venezuela,man,26-30,2021-03-19T15:19:49.201
163740,unlocked_challenges,Zambia,man,31-35,2021-03-19T15:29:33.729
163741,submitted_financial_support,Tunisia,man,18-20,2021-03-19T15:34:52.041
163742,submitted_check_in_form,Uganda,man,21-25,2021-03-19T15:43:43.604
163743,completed_profile,United Arab Emirates,man,26-30,2021-03-19T15:50:27.15
163744,no_financial_support,Greece,man,18-20,2021-03-19T16:12:07.924
163745,submitted_personal_info,Tanzania,man,21-25,2021-03-19T16:17:59.753
163746,completed_profile,Argentina,man,18-20,2021-03-19T16:22:23.922
163747,completed_profile,Ukraine,man,26-30,2021-03-19T16:23:13.966
163748,signed_up,,,,2021-03-19T16:23:57.876
163749,completed_profile,Israel,man,21-25,2021-03-19T16:27:09.353
163750,submitted_english_level,Djibouti,man,21-25,2021-03-19T16:55:40.218
163751,submitted_equipment,Jamaica,woman,18-20,2021-03-19T17:00:49.332
163752,no_time_commitment,Bosnia and Herzegovina,man,31-35,2021-03-19T17:06:15.302
163753,completed_profile,Zambia,man,31-35,2021-03-19T17:12:25.852
163754,completed_profile,Turkey,man,21-25,2021-03-19T17:24:31.868
163755,completed_profile,Colombia,man,21-25,2021-03-19T17:40:29.02
163756,low_programming_experience,Iraq,woman,21-25,2021-03-19T18:03:18.871
163757,completed_profile,Argentina,man,26-30,2021-03-19T18:04:34.083
163758,unlocked_challenges,Jordan,man,21-25,2021-03-19T18:04:43.745
163759,completed_profile,Zambia,man,26-30,2021-03-19T18:05:37.669
163760,completed_profile,Colombia,man,26-30,2021-03-19T18:14:12.924
163761,challenges_results_passed,Benin,man,18-20,2021-03-19T18:24:09.684
163762,signed_up,,,,2021-03-19T18:24:47.275
163763,completed_profile,Bahamas,woman,21-25,2021-03-19T18:25:47.06
163764,completed_profile,Algeria,man,21-25,2021-03-19T18:33:03.877
163765,completed_profile,Zambia,man,31-35,2021-03-19T18:42:27.657
163766,submitted_equipment,Venezuela,man,18-20,2021-03-19T18:47:36.134
163767,completed_profile,Brazil,man,31-35,2021-03-19T18:53:15.103
163768,submitted_equipment,Brazil,man,21-25,2021-03-19T18:56:48.519
163769,unlocked_challenges,Uzbekistan,woman,18-20,2021-03-19T19:01:38.855
163770,challenges_results_passed,Uganda,woman,21-25,2021-03-19T19:06:05.052
163771,unlocked_challenges,Slovenia,man,21-25,2021-03-19T19:14:44.941
163772,completed_profile,Portugal,man,26-30,2021-03-19T19:15:26.135
163773,submitted_programming_experience,Yemen,man,21-25,2021-03-19T19:20:57.521
163774,completed_profile,Albania,woman,18-20,2021-03-19T19:21:04.38
163775,completed_profile,Turkey,man,26-30,2021-03-19T19:35:31.133
163776,completed_profile,Zambia,man,31-35,2021-03-19T19:46:23.913
163777,unlocked_challenges,Turkey,man,18-20,2021-03-19T19:54:24.627
163778,completed_challenges,Azerbaijan,man,21-25,2021-03-19T20:01:55.889
163779,completed_profile,Zambia,man,26-30,2021-03-19T20:18:50.109
163780,submitted_financial_support,Turkey,man,26-30,2021-03-19T20:19:08.847
163781,completed_challenges,Tunisia,woman,18-20,2021-03-19T20:21:36.978
163782,submitted_equipment,Zambia,not_answer,26-30,2021-03-19T20:29:17.953
163783,completed_profile,Oman,woman,21-25,2021-03-19T20:35:49.508
163784,completed_profile,Morocco,woman,21-25,2021-03-19T20:36:01.102
163785,completed_profile,Dominican Republic,man,21-25,2021-03-19T20:47:57.821
163786,no_financial_support,Palestine,woman,21-25,2021-03-19T20:53:50.669
163787,completed_profile,Tunisia,woman,18-20,2021-03-19T21:05:10.299
163788,completed_profile,Nigeria,man,26-30,2021-03-19T21:09:32.315
163789,completed_profile,United States,man,21-25,2021-03-19T21:16:00.617
163790,unlocked_challenges,Nigeria,man,26-30,2021-03-19T21:18:47.995
163791,submitted_english_level,Turkey,man,21-25,2021-03-19T21:37:12.034
163792,completed_profile,Tunisia,woman,18-20,2021-03-19T21:55:24.136
163793,low_english_level,Somalia,man,31-35,2021-03-19T21:56:40.566
163794,completed_profile,Serbia,man,18-20,2021-03-19T21:57:41.742
163795,signed_up,,,,2021-03-19T22:02:31.057
163796,unlocked_challenges,Switzerland,man,21-25,2021-03-19T22:05:44.156
163797,no_time_commitment,Serbia,woman,26-30,2021-03-19T22:07:47.514
163798,unlocked_challenges,Tanzania,man,26-30,2021-03-19T22:19:34.317
163799,completed_profile,Guatemala,man,21-25,2021-03-19T22:29:16.088
163800,signed_up,,,,2021-03-19T22:39:47.985
163801,unlocked_challenges,Tunisia,man,18-20,2021-03-19T23:00:50.754
163802,completed_challenges,Morocco,man,26-30,2021-03-19T23:04:34.907
163803,completed_profile,Kenya,man,21-25,2021-03-19T23:05:04.326
163804,unlocked_challenges,Poland,man,21-25,2021-03-19T23:29:22.568
163805,unlocked_challenges,Argentina,man,31-35,2021-03-19T23:29:44.625
163806,completed_profile,Zambia,man,21-25,2021-03-19T23:37:24.912
163807,unlocked_challenges,Nigeria,man,21-25,2021-03-20T00:13:47.111
163808,submitted_equipment,Mexico,man,26-30,2021-03-20T00:15:13.537
163809,unlocked_challenges,Jamaica,woman,26-30,2021-03-20T00:19:00.953
163810,unlocked_challenges,Tunisia,man,21-25,2021-03-20T00:30:13.769
163811,completed_profile,Argentina,man,31-35,2021-03-20T00:41:27.646
163812,no_financial_support,Argentina,woman,21-25,2021-03-20T00:53:26.627
163813,completed_profile,Saint Lucia,woman,21-25,2021-03-20T00:53:51.622
163814,unlocked_challenges,Guatemala,man,21-25,2021-03-20T00:57:18.575
163815,completed_profile,Mexico,man,21-25,2021-03-20T01:09:13.084
163816,completed_profile,Brazil,man,26-30,2021-03-20T01:23:09.25
163817,submitted_personal_info,Costa Rica,man,26-30,2021-03-20T01:25:36.524
163818,completed_profile,Argentina,other,21-25,2021-03-20T01:52:22.119
163819,submitted_program_schedule,Argentina,woman,41-45,2021-03-20T02:05:01.364
163820,completed_profile,Ecuador,man,31-35,2021-03-20T02:17:46.438
163821,completed_profile,Albania,woman,21-25,2021-03-20T02:29:53.547
163822,completed_profile,Jordan,man,18-20,2021-03-20T02:42:30.465
163823,submitted_equipment,Jamaica,woman,26-30,2021-03-20T02:49:16.676
163824,completed_profile,Argentina,man,36-40,2021-03-20T03:13:38.752
163825,completed_profile,Costa Rica,man,26-30,2021-03-20T03:34:22.134
163826,submitted_financial_support,Brazil,man,18-20,2021-03-20T03:43:01.164
163827,completed_profile,Mexico,man,26-30,2021-03-20T03:56:49.63
163828,signed_up,,,,2021-03-20T04:54:12.096
163829,completed_challenges,Saudi Arabia,man,36-40,2021-03-20T05:12:42.974
163830,unlocked_challenges,Colombia,woman,31-35,2021-03-20T05:16:43.868
163831,completed_profile,Nicaragua,man,21-25,2021-03-20T05:38:30.63
163832,completed_profile,Turkey,man,21-25,2021-03-20T05:55:26.53
163833,completed_profile,Venezuela,man,31-35,2021-03-20T06:06:39.902
163834,completed_profile,Mexico,man,21-25,2021-03-20T06:49:58.706
163835,completed_challenges,Azerbaijan,man,21-25,2021-03-20T07:06:25.282
163836,signed_up,,,,2021-03-20T07:24:13.546
163837,completed_profile,Honduras,woman,21-25,2021-03-20T07:27:32.868
163838,no_financial_support,Costa Rica,non_binary,21-25,2021-03-20T07:36:05.998
163839,unlocked_challenges,Zambia,man,26-30,2021-03-20T07:36:17.03
163840,unlocked_challenges,Tunisia,woman,26-30,2021-03-20T07:37:08.823
163841,submitted_personal_info,Colombia,woman,18-20,2021-03-20T07:38:50.49
163842,submitted_equipment,Italy,man,18-20,2021-03-20T07:39:17.525
163843,completed_profile,Ecuador,man,26-30,2021-03-20T07:41:54.248
163844,signed_up,,,,2021-03-20T07:43:12.905
163845,unlocked_challenges,Italy,man,21-25,2021-03-20T07:52:27.431
163846,unlocked_challenges,Zambia,man,21-25,2021-03-20T07:53:52.873
163847,completed_profile,Benin,man,21-25,2021-03-20T07:55:20.097
163848,completed_profile,Angola,man,26-30,2021-03-20T07:57:02.471
163849,unlocked_challenges,Algeria,man,31-35,2021-03-20T07:57:15.374
163850,submitted_equipment,Israel,man,18-20,2021-03-20T08:06:24.652
163851,signed_up,,,,2021-03-20T08:14:42.763
163852,submitted_check_in_form,Brazil,man,31-35,2021-03-20T08:18:09.66
163853,completed_profile,Ireland,woman,31-35,2021-03-20T08:21:49.552
163854,completed_profile,Jamaica,woman,18-20,2021-03-20T08:22:34.845
163855,submitted_equipment,Zambia,man,31-35,2021-03-20T08:25:53.858
163856,unlocked_challenges,Zambia,man,18-20,2021-03-20T08:32:36.759
163857,completed_profile,Venezuela,man,26-30,2021-03-20T08:36:25.739
163858,completed_profile,Zambia,man,26-30,2021-03-20T08:46:36.867
163859,completed_profile,Tunisia,man,36-40,2021-03-20T08:59:39.636
163860,unlocked_challenges,Argentina,man,18-20,2021-03-20T09:04:18.954
163861,unlocked_challenges,Italy,woman,31-35,2021-03-20T09:15:43.864
163862,completed_profile,Colombia,man,26-30,2021-03-20T09:16:31.026
163863,submitted_english_level,Bosnia and Herzegovina,man,18-20,2021-03-20T09:19:58.148
163864,submitted_financial_support,Pakistan,woman,21-25,2021-03-20T09:35:04.99
163865,completed_profile,Zambia,man,21-25,2021-03-20T09:37:20.689
163866,completed_profile,Zambia,man,21-25,2021-03-20T09:37:51.508
163867,completed_profile,Tunisia,woman,18-20,2021-03-20T09:37:56.215
163868,no_financial_support,Slovakia,man,18-20,2021-03-20T09:39:01.004
163869,submitted_programming_experience,Greece,man,26-30,2021-03-20T09:44:37.524
163870,low_english_level,Croatia,man,18-20,2021-03-20T09:49:10.463
163871,completed_challenges,Germany,man,18-20,2021-03-20T09:50:41.931
163872,unlocked_challenges,Serbia,man,31-35,2021-03-20T09:57:10.401
